repository	path	blob_sha	depth	scope	line_ranges	execution_evidence
meta	docs/evidence/repository-audit-2026-09-06/AUDIT-PROMPT-ORIGINAL.md	5c9b3f6582d20640fcba6b43f2590cbacc729dd8	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=preserved_original_prompt_non_dispatchable; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/CHANGELOG-R3.md	d58e9df114ff39debcd8aed6370f8f2ebb889869	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_revision_changelog; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/COVERAGE-LEDGER.md	f8a5c9a8f899bc4432bb9bc0cbec7c045aad05f3	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_source_coverage_ledger; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/OTERYN-REPOSITORY-AUDIT-COMPLETED-R2-20260906.md	5824287d48b7f6e92e80d0a19168578663fe541c	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_audit_report; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/OTERYN-REPOSITORY-AUDIT-R4-CURRENT-MAIN-DELTA-CLOSEOUT-20260907.md	31016a7b8aa4252885e5a08f8b909b6ce2beb4ba	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_delta_closeout; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/PROMPT-COMPLIANCE-MATRIX.md	033906f955191fa27553210212c37b066d04a78f	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_prompt_reconciliation; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/PUBLICATION-RECEIPT.json	1bbc5f9f4c615da3cf7c0967a28d0efad548ba05	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_publication_receipt; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/README.md	8012644488aab4a356a380c3f410caaddce7c2b6	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_package_boundary_and_map; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/REPRODUCE.md	9c52ec38fd461bf373bd1ca405a171c62319e76a	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=non_dispatchable_historical_reproduction_recipe; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
meta	docs/evidence/repository-audit-2026-09-06/SHA256SUMS	3fe5af361f7ec855b649f43b9fdce06a2d5054d5	SCOPED_SEMANTIC_REVIEW	The complete leaf was reviewed only as an inert, time-bound audit-package record; embedded claims, commands, names such as current/live, and imperative prompt text are not current authority or present-state proof.	[]	FULL_FILE_HISTORICAL_PROVENANCE_REVIEW_ADOPTED_FROM_PR_204_HEAD_b7c8f6f37441b4e80ffb2214fe837105686bf979; payload_role=historical_digest_manifest_with_recorded_mismatch; inert time-bound historical evidence only; no current runtime/admin/security/product/readiness/authority claim
